folder_name,file_name,model,mean_input_tokens,mean_output_tokens,concurrent_requests,results_ttft_s_mean,results_inter_token_latency_s_mean,results_end_to_end_latency_s_mean
hicachefile10,qwen3_4000_1000_16_1766112160760_summary.json,qwen3,4000,1000,16,0.8999125995578652,11.010197841526976,11.92139802292877
hicachefile10,qwen3_4000_1000_16_1766111050780_summary.json,qwen3,4000,1000,16,0.759052233381226,11.041889665561117,11.812256934746983
hicachefile10,qwen3_4000_1000_16_1766119845554_summary.json,qwen3,4000,1000,16,1.1928477755027416,11.004706080090441,12.208831489686418
hicachefile10,qwen3_4000_1000_16_1766117647640_summary.json,qwen3,4000,1000,16,1.2027219545016123,11.007815787577002,12.221828902376728
hicachefile10,qwen3_8000_1000_16_1766118796061_summary.json,qwen3,8000,1000,16,2.2968473236178397,12.399314835410614,14.707260931310884
hicachefile10,qwen3_8000_1000_16_1766112209997_summary.json,qwen3,8000,1000,16,1.4563188252432155,12.389566719732803,13.855450284001563
hicachefile10,qwen3_8000_1000_16_1766116616373_summary.json,qwen3,8000,1000,16,2.5741366628753894,12.080419613487123,14.663216628065129
hicachefile10,qwen3_8000_1000_16_1766114388241_summary.json,qwen3,8000,1000,16,2.254921128809656,12.239284916871176,14.504413048318384
hicachefile10,qwen3_8000_1000_16_1766113303269_summary.json,qwen3,8000,1000,16,2.2510653678764356,12.141450717448599,14.402621579811239
hicachefile10,qwen3_8000_1000_16_1766119899090_summary.json,qwen3,8000,1000,16,2.3212000580024323,12.20064342957524,14.5343291133795
hicachefile10,qwen3_8000_1000_16_1766111100137_summary.json,qwen3,8000,1000,16,1.4368173972470686,12.426465347665804,13.875996908871457
hicachefile10,qwen3_8000_1000_16_1766117700842_summary.json,qwen3,8000,1000,16,2.3061690031245234,12.310977882879406,14.627512201946956
hicachefile10,qwen3_8000_1000_16_1766115510383_summary.json,qwen3,8000,1000,16,1.3838145924346463,12.501512390996238,13.896572164307145
hicachefile10,qwen3_8000_1000_16_1766110017760_summary.json,qwen3,8000,1000,16,2.2740176787410746,12.119064242310799,14.403210100623255
hicachefile10,qwen3_16000_1000_16_1766117774682_summary.json,qwen3,16000,1000,16,2.7680476700006693,15.190392494843252,17.97390185574841
hicachefile10,qwen3_16000_1000_16_1766118870900_summary.json,qwen3,16000,1000,16,2.8085449112550123,15.179136430713287,18.00043277406803
hicachefile10,qwen3_16000_1000_16_1766112287139_summary.json,qwen3,16000,1000,16,4.569508990130998,14.551435106869292,19.12643308406041
hicachefile10,qwen3_16000_1000_16_1766111174626_summary.json,qwen3,16000,1000,16,2.792953527317877,15.42341577537125,18.22542077793696
hicachefile10,qwen3_16000_1000_16_1766119978178_summary.json,qwen3,16000,1000,16,2.7621920631281682,15.212213968389968,17.984264246748353
hicachefile10,qwen3_16000_1000_16_1766113380075_summary.json,qwen3,16000,1000,16,4.52508378681523,14.425244405579681,18.96142514950043
hicachefile10,qwen3_16000_1000_16_1766110092718_summary.json,qwen3,16000,1000,16,3.364353927128832,15.050932569810012,18.430654561881965
hicachefile10,qwen3_16000_1000_16_1766114469985_summary.json,qwen3,16000,1000,16,4.63272239894286,14.59094865534984,19.235770657935063
hicachefile10,qwen3_16000_1000_16_1766115593439_summary.json,qwen3,16000,1000,16,4.449196657256834,14.52880193893831,18.97591490506602
hicachefile10,qwen3_16000_1000_16_1766116695937_summary.json,qwen3,16000,1000,16,2.777773568068369,15.371863193230148,18.16527398256585
hicachefile10,qwen3_32000_1000_16_1766117928214_summary.json,qwen3,32000,1000,16,16.54153757318636,17.314772359965463,33.85795283737389
hicachefile10,qwen3_32000_1000_16_1766116829515_summary.json,qwen3,32000,1000,16,5.306232567181723,21.0761218444746,26.40371108968975
hicachefile10,qwen3_32000_1000_16_1766111339964_summary.json,qwen3,32000,1000,16,23.44645785281682,12.426390503149065,35.88006452469563
hicachefile10,qwen3_32000_1000_16_1766119040830_summary.json,qwen3,32000,1000,16,23.52528633131078,12.179360284249569,35.71318217161752
hicachefile10,qwen3_32000_1000_16_1766115764232_summary.json,qwen3,32000,1000,16,26.55667254256332,12.282213134636226,38.851466436190094
hicachefile10,qwen3_32000_1000_16_1766112449017_summary.json,qwen3,32000,1000,16,27.068650789809908,12.23524734794066,39.31644258312372
hicachefile10,qwen3_32000_1000_16_1766120139826_summary.json,qwen3,32000,1000,16,25.402218695686315,12.20136826036737,37.61608693481321
hicachefile10,qwen3_32000_1000_16_1766114628519_summary.json,qwen3,32000,1000,16,20.184300912929757,14.455408670020361,34.652463179249025
hicachefile10,qwen3_32000_1000_16_1766113525822_summary.json,qwen3,32000,1000,16,8.963010502116958,18.278750626007493,27.25079863969222
hicachefile10,qwen3_32000_1000_16_1766110244609_summary.json,qwen3,32000,1000,16,22.351427649497055,15.027435325656285,37.38980570656349
hicachefile10,qwen3_4000_1000_24_1766112504166_summary.json,qwen3,4000,1000,24,1.649079646752701,11.948040625507174,13.60782950525269
